il,bolge,year,scenario,scenario_label,tarim_skoru,skor_ust,skor_alt,yagis_proj,ndvi_proj,hassasiyet
Sakarya,Marmara,2028,kotumser_ssp585,Kötümser (SSP5-8.5),6.0915,6.591,5.592,1137.8,0.5238,0.8
Sakarya,Marmara,2029,kotumser_ssp585,Kötümser (SSP5-8.5),5.7625,6.2812,5.2439,1123.5,0.5198,0.8
Sakarya,Marmara,2030,kotumser_ssp585,Kötümser (SSP5-8.5),5.7333,6.2952,5.1714,1109.1,0.5158,0.8
Sakarya,Marmara,2031,kotumser_ssp585,Kötümser (SSP5-8.5),5.6986,6.3026,5.0945,1094.8,0.5118,0.8
Sakarya,Marmara,2032,kotumser_ssp585,Kötümser (SSP5-8.5),5.6621,6.3076,5.0166,1080.5,0.5078,0.8
Sakarya,Marmara,2033,kotumser_ssp585,Kötümser (SSP5-8.5),5.6257,6.312,4.9394,1066.1,0.5038,0.8
Sakarya,Marmara,2034,kotumser_ssp585,Kötümser (SSP5-8.5),5.5894,6.316,4.8628,1051.8,0.4998,0.8
Sakarya,Marmara,2035,kotumser_ssp585,Kötümser (SSP5-8.5),5.5531,6.3195,4.7868,1037.4,0.4958,0.8
Sakarya,Marmara,2036,kotumser_ssp585,Kötümser (SSP5-8.5),5.517,6.3224,4.7115,1023.1,0.4918,0.8
Sakarya,Marmara,2037,kotumser_ssp585,Kötümser (SSP5-8.5),5.104,5.8901,4.318,1008.7,0.4878,0.8
Sakarya,Marmara,2038,kotumser_ssp585,Kötümser (SSP5-8.5),5.0395,5.8559,4.2231,994.4,0.4838,0.8
Sakarya,Marmara,2039,kotumser_ssp585,Kötümser (SSP5-8.5),4.9752,5.821,4.1294,980.1,0.4798,0.8
Sakarya,Marmara,2040,kotumser_ssp585,Kötümser (SSP5-8.5),4.911,5.7852,4.0369,965.7,0.4758,0.8
Sakarya,Marmara,2041,kotumser_ssp585,Kötümser (SSP5-8.5),4.847,5.7485,3.9454,951.4,0.4718,0.8
Sakarya,Marmara,2042,kotumser_ssp585,Kötümser (SSP5-8.5),4.7831,5.711,3.8552,937.0,0.4678,0.8
Sakarya,Marmara,2043,kotumser_ssp585,Kötümser (SSP5-8.5),4.7193,5.6727,3.766,922.7,0.4638,0.8
Sakarya,Marmara,2044,kotumser_ssp585,Kötümser (SSP5-8.5),4.6558,5.6335,3.678,908.4,0.4598,0.8
Sakarya,Marmara,2045,kotumser_ssp585,Kötümser (SSP5-8.5),4.5923,5.5934,3.5912,894.0,0.4558,0.8
Sakarya,Marmara,2046,kotumser_ssp585,Kötümser (SSP5-8.5),4.529,5.5526,3.5055,879.7,0.4518,0.8
Sakarya,Marmara,2047,kotumser_ssp585,Kötümser (SSP5-8.5),4.4659,5.5109,3.4209,865.3,0.4478,0.8
Sakarya,Marmara,2048,kotumser_ssp585,Kötümser (SSP5-8.5),4.4029,5.4684,3.3374,851.0,0.4438,0.8
Sakarya,Marmara,2049,kotumser_ssp585,Kötümser (SSP5-8.5),4.3401,5.4251,3.255,836.6,0.4398,0.8
Sakarya,Marmara,2050,kotumser_ssp585,Kötümser (SSP5-8.5),4.2774,5.3809,3.1738,822.3,0.4358,0.8
Kocaeli,Marmara,2025,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.251,5.5657,884.0,0.5325,0.8
Kocaeli,Marmara,2026,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.2983,5.5184,881.3,0.5315,0.8
Kocaeli,Marmara,2027,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.3456,5.4711,878.6,0.5305,0.8
Kocaeli,Marmara,2028,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.3928,5.4239,876.0,0.5295,0.8
Kocaeli,Marmara,2029,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.4401,5.3766,873.3,0.5285,0.8
Kocaeli,Marmara,2030,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.4874,5.3293,870.7,0.5275,0.8
Kocaeli,Marmara,2031,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.5346,5.2821,868.0,0.5265,0.8
Kocaeli,Marmara,2032,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.5819,5.2348,865.3,0.5255,0.8
Kocaeli,Marmara,2033,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.6292,5.1875,862.7,0.5245,0.8
Kocaeli,Marmara,2034,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.6764,5.1403,860.0,0.5235,0.8
Kocaeli,Marmara,2035,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.7237,5.093,857.4,0.5225,0.8
Kocaeli,Marmara,2036,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.771,5.0457,854.7,0.5215,0.8
Kocaeli,Marmara,2037,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.8182,4.9985,852.0,0.5205,0.8
Kocaeli,Marmara,2038,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.8655,4.9512,849.4,0.5195,0.8
Kocaeli,Marmara,2039,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.9128,4.9039,846.7,0.5185,0.8
Kocaeli,Marmara,2040,optimist_ssp126,İyimser (SSP1-2.6),5.9083,6.96,4.8567,844.1,0.5175,0.8
Kocaeli,Marmara,2041,optimist_ssp126,İyimser (SSP1-2.6),5.6106,6.6541,4.567,841.4,0.5165,0.8
Kocaeli,Marmara,2042,optimist_ssp126,İyimser (SSP1-2.6),5.6035,6.6905,4.5164,838.7,0.5155,0.8
Kocaeli,Marmara,2043,optimist_ssp126,İyimser (SSP1-2.6),5.5964,6.7268,4.4659,836.1,0.5145,0.8
Kocaeli,Marmara,2044,optimist_ssp126,İyimser (SSP1-2.6),5.5893,6.763,4.4155,833.4,0.5135,0.8
Kocaeli,Marmara,2045,optimist_ssp126,İyimser (SSP1-2.6),5.58,6.7964,4.3635,830.8,0.5125,0.8
Kocaeli,Marmara,2046,optimist_ssp126,İyimser (SSP1-2.6),5.5706,6.8296,4.3117,828.1,0.5115,0.8
Kocaeli,Marmara,2047,optimist_ssp126,İyimser (SSP1-2.6),5.5613,6.8627,4.26,825.4,0.5105,0.8
Kocaeli,Marmara,2048,optimist_ssp126,İyimser (SSP1-2.6),5.552,6.8956,4.2084,822.8,0.5095,0.8
Kocaeli,Marmara,2049,optimist_ssp126,İyimser (SSP1-2.6),5.5427,6.9284,4.157,820.1,0.5085,0.8
Kocaeli,Marmara,2050,optimist_ssp126,İyimser (SSP1-2.6),5.5334,6.9611,4.1058,817.5,0.5075,0.8
Kocaeli,Marmara,2025,orta_ssp245,Orta (SSP2-4.5),5.9083,6.251,5.5657,881.3,0.5315,0.8
Kocaeli,Marmara,2026,orta_ssp245,Orta (SSP2-4.5),5.9083,6.2983,5.5184,876.0,0.5295,0.8
Kocaeli,Marmara,2027,orta_ssp245,Orta (SSP2-4.5),5.9083,6.3456,5.4711,870.7,0.5275,0.8
Kocaeli,Marmara,2028,orta_ssp245,Orta (SSP2-4.5),5.9083,6.3928,5.4239,865.3,0.5255,0.8
Kocaeli,Marmara,2029,orta_ssp245,Orta (SSP2-4.5),5.9083,6.4401,5.3766,860.0,0.5235,0.8
Kocaeli,Marmara,2030,orta_ssp245,Orta (SSP2-4.5),5.9083,6.4874,5.3293,854.7,0.5215,0.8
Kocaeli,Marmara,2031,orta_ssp245,Orta (SSP2-4.5),5.9083,6.5346,5.2821,849.4,0.5195,0.8
Kocaeli,Marmara,2032,orta_ssp245,Orta (SSP2-4.5),5.9083,6.5819,5.2348,844.1,0.5175,0.8
Kocaeli,Marmara,2033,orta_ssp245,Orta (SSP2-4.5),5.6035,6.2871,4.9198,838.7,0.5155,0.8
Kocaeli,Marmara,2034,orta_ssp245,Orta (SSP2-4.5),5.5893,6.3159,4.8627,833.4,0.5135,0.8
Kocaeli,Marmara,2035,orta_ssp245,Orta (SSP2-4.5),5.5751,6.3445,4.8057,828.1,0.5115,0.8
Kocaeli,Marmara,2036,orta_ssp245,Orta (SSP2-4.5),5.5574,6.3687,4.746,822.8,0.5095,0.8
Kocaeli,Marmara,2037,orta_ssp245,Orta (SSP2-4.5),5.5392,6.3922,4.6862,817.5,0.5075,0.8
Kocaeli,Marmara,2038,orta_ssp245,Orta (SSP2-4.5),5.5211,6.4155,4.6266,812.1,0.5055,0.8
Kocaeli,Marmara,2039,orta_ssp245,Orta (SSP2-4.5),5.5029,6.4384,4.5674,806.8,0.5035,0.8
Kocaeli,Marmara,2040,orta_ssp245,Orta (SSP2-4.5),5.4848,6.4611,4.5085,801.5,0.5015,0.8
Kocaeli,Marmara,2041,orta_ssp245,Orta (SSP2-4.5),5.4668,6.4836,4.4499,796.2,0.4995,0.8
Kocaeli,Marmara,2042,orta_ssp245,Orta (SSP2-4.5),5.4487,6.5057,4.3916,790.9,0.4975,0.8
Kocaeli,Marmara,2043,orta_ssp245,Orta (SSP2-4.5),5.4306,6.5276,4.3337,785.5,0.4955,0.8
Kocaeli,Marmara,2044,orta_ssp245,Orta (SSP2-4.5),5.4126,6.5493,4.276,780.2,0.4935,0.8
Kocaeli,Marmara,2045,orta_ssp245,Orta (SSP2-4.5),5.3946,6.5707,4.2186,774.9,0.4915,0.8
Kocaeli,Marmara,2046,orta_ssp245,Orta (SSP2-4.5),5.3766,6.5918,4.1615,769.6,0.4895,0.8
Kocaeli,Marmara,2047,orta_ssp245,Orta (SSP2-4.5),5.3587,6.6126,4.1048,764.3,0.4875,0.8
Kocaeli,Marmara,2048,orta_ssp245,Orta (SSP2-4.5),5.3407,6.6332,4.0483,758.9,0.4855,0.8
Kocaeli,Marmara,2049,orta_ssp245,Orta (SSP2-4.5),5.3228,6.6535,3.9921,753.6,0.4835,0.8
Kocaeli,Marmara,2050,orta_ssp245,Orta (SSP2-4.5),4.9402,6.2148,3.6656,748.3,0.4815,0.8
Kocaeli,Marmara,2025,kotumser_ssp585,Kötümser (SSP5-8.5),5.9083,6.251,5.5657,876.0,0.5295,0.8
Kocaeli,Marmara,2026,kotumser_ssp585,Kötümser (SSP5-8.5),5.9083,6.2983,5.5184,865.3,0.5255,0.8
Kocaeli,Marmara,2027,kotumser_ssp585,Kötümser (SSP5-8.5),5.9083,6.3456,5.4711,854.7,0.5215,0.8
Kocaeli,Marmara,2028,kotumser_ssp585,Kötümser (SSP5-8.5),5.9083,6.3928,5.4239,844.1,0.5175,0.8
Kocaeli,Marmara,2029,kotumser_ssp585,Kötümser (SSP5-8.5),5.5893,6.0923,5.0863,833.4,0.5135,0.8
Kocaeli,Marmara,2030,kotumser_ssp585,Kötümser (SSP5-8.5),5.5609,6.1059,5.016,822.8,0.5095,0.8
Kocaeli,Marmara,2031,kotumser_ssp585,Kötümser (SSP5-8.5),5.5273,6.1131,4.9414,812.1,0.5055,0.8
Kocaeli,Marmara,2032,kotumser_ssp585,Kötümser (SSP5-8.5),5.4919,6.118,4.8658,801.5,0.5015,0.8
Kocaeli,Marmara,2033,kotumser_ssp585,Kötümser (SSP5-8.5),5.4566,6.1223,4.7909,790.9,0.4975,0.8
Kocaeli,Marmara,2034,kotumser_ssp585,Kötümser (SSP5-8.5),5.4213,6.1261,4.7166,780.2,0.4935,0.8
Kocaeli,Marmara,2035,kotumser_ssp585,Kötümser (SSP5-8.5),5.3862,6.1295,4.6429,769.6,0.4895,0.8
Kocaeli,Marmara,2036,kotumser_ssp585,Kötümser (SSP5-8.5),5.3511,6.1324,4.5698,758.9,0.4855,0.8
Kocaeli,Marmara,2037,kotumser_ssp585,Kötümser (SSP5-8.5),4.9506,5.713,4.1882,748.3,0.4815,0.8
Kocaeli,Marmara,2038,kotumser_ssp585,Kötümser (SSP5-8.5),4.888,5.6799,4.0962,737.7,0.4775,0.8
Kocaeli,Marmara,2039,kotumser_ssp585,Kötümser (SSP5-8.5),4.8256,5.646,4.0053,727.0,0.4735,0.8
Kocaeli,Marmara,2040,kotumser_ssp585,Kötümser (SSP5-8.5),4.7634,5.6113,3.9155,716.4,0.4695,0.8
Kocaeli,Marmara,2041,kotumser_ssp585,Kötümser (SSP5-8.5),4.7013,5.5757,3.8268,705.7,0.4655,0.8
Kocaeli,Marmara,2042,kotumser_ssp585,Kötümser (SSP5-8.5),4.6393,5.5393,3.7393,695.1,0.4615,0.8
Kocaeli,Marmara,2043,kotumser_ssp585,Kötümser (SSP5-8.5),4.5775,5.5021,3.6528,684.5,0.4575,0.8
Kocaeli,Marmara,2044,kotumser_ssp585,Kötümser (SSP5-8.5),4.5158,5.4641,3.5675,673.8,0.4535,0.8
Kocaeli,Marmara,2045,kotumser_ssp585,Kötümser (SSP5-8.5),4.4543,5.4253,3.4832,663.2,0.4495,0.8
Kocaeli,Marmara,2046,kotumser_ssp585,Kötümser (SSP5-8.5),4.3929,5.3857,3.4001,652.6,0.4455,0.8
Kocaeli,Marmara,2047,kotumser_ssp585,Kötümser (SSP5-8.5),4.3316,5.3452,3.318,641.9,0.4415,0.8
Kocaeli,Marmara,2048,kotumser_ssp585,Kötümser (SSP5-8.5),4.2705,5.304,3.2371,631.3,0.4375,0.8
Kocaeli,Marmara,2049,kotumser_ssp585,Kötümser (SSP5-8.5),4.2096,5.262,3.1572,620.6,0.4335,0.8
Kocaeli,Marmara,2050,kotumser_ssp585,Kötümser (SSP5-8.5),4.1488,5.2191,3.0784,610.0,0.4295,0.8
Düzce,Karadeniz,2025,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.2005,5.5207,1029.0,0.6128,0.7
Düzce,Karadeniz,2026,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.2474,5.4738,1025.9,0.6118,0.7
Düzce,Karadeniz,2027,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.2943,5.4269,1022.8,0.6108,0.7
Düzce,Karadeniz,2028,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.3412,5.38,1019.7,0.6098,0.7
Düzce,Karadeniz,2029,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.388,5.3331,1016.6,0.6088,0.7
Düzce,Karadeniz,2030,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.4349,5.2862,1013.5,0.6078,0.7
Düzce,Karadeniz,2031,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.4818,5.2394,1010.4,0.6068,0.7
Düzce,Karadeniz,2032,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.5287,5.1925,1007.3,0.6058,0.7
Düzce,Karadeniz,2033,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.5756,5.1456,1004.3,0.6048,0.7
Düzce,Karadeniz,2034,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.6225,5.0987,1001.2,0.6038,0.7
Düzce,Karadeniz,2035,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.6693,5.0518,998.1,0.6028,0.7
Düzce,Karadeniz,2036,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.7162,5.0049,995.0,0.6018,0.7
Düzce,Karadeniz,2037,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.7631,4.9581,991.9,0.6008,0.7
Düzce,Karadeniz,2038,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.81,4.9112,988.8,0.5998,0.7
Düzce,Karadeniz,2039,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.8569,4.8643,985.7,0.5988,0.7
Düzce,Karadeniz,2040,optimist_ssp126,İyimser (SSP1-2.6),5.8606,6.9038,4.8174,982.6,0.5978,0.7
Düzce,Karadeniz,2041,optimist_ssp126,İyimser (SSP1-2.6),5.5655,6.6007,4.5303,979.5,0.5968,0.7
Düzce,Karadeniz,2042,optimist_ssp126,İyimser (SSP1-2.6),5.5594,6.6379,4.4808,976.4,0.5958,0.7
Düzce,Karadeniz,2043,optimist_ssp126,İyimser (SSP1-2.6),5.5532,6.6749,4.4315,973.3,0.5948,0.7
Düzce,Karadeniz,2044,optimist_ssp126,İyimser (SSP1-2.6),5.547,6.7119,4.3822,970.2,0.5938,0.7
Düzce,Karadeniz,2045,optimist_ssp126,İyimser (SSP1-2.6),5.539,6.7464,4.3315,967.1,0.5928,0.7
Düzce,Karadeniz,2046,optimist_ssp126,İyimser (SSP1-2.6),5.5309,6.7808,4.2809,964.0,0.5918,0.7
Düzce,Karadeniz,2047,optimist_ssp126,İyimser (SSP1-2.6),5.5228,6.8151,4.2304,960.9,0.5908,0.7
Düzce,Karadeniz,2048,optimist_ssp126,İyimser (SSP1-2.6),5.5147,6.8493,4.1801,957.8,0.5898,0.7
Düzce,Karadeniz,2049,optimist_ssp126,İyimser (SSP1-2.6),5.5066,6.8833,4.13,954.7,0.5888,0.7
Düzce,Karadeniz,2050,optimist_ssp126,İyimser (SSP1-2.6),5.4986,6.9172,4.0799,951.6,0.5878,0.7
Düzce,Karadeniz,2025,orta_ssp245,Orta (SSP2-4.5),5.8606,6.2005,5.5207,1025.9,0.6118,0.7
Düzce,Karadeniz,2026,orta_ssp245,Orta (SSP2-4.5),5.8606,6.2474,5.4738,1019.7,0.6098,0.7
Düzce,Karadeniz,2027,orta_ssp245,Orta (SSP2-4.5),5.8606,6.2943,5.4269,1013.5,0.6078,0.7
Düzce,Karadeniz,2028,orta_ssp245,Orta (SSP2-4.5),5.8606,6.3412,5.38,1007.3,0.6058,0.7
Düzce,Karadeniz,2029,orta_ssp245,Orta (SSP2-4.5),5.8606,6.388,5.3331,1001.2,0.6038,0.7
Düzce,Karadeniz,2030,orta_ssp245,Orta (SSP2-4.5),5.8606,6.4349,5.2862,995.0,0.6018,0.7
Düzce,Karadeniz,2031,orta_ssp245,Orta (SSP2-4.5),5.8606,6.4818,5.2394,988.8,0.5998,0.7
Düzce,Karadeniz,2032,orta_ssp245,Orta (SSP2-4.5),5.8606,6.5287,5.1925,982.6,0.5978,0.7
Düzce,Karadeniz,2033,orta_ssp245,Orta (SSP2-4.5),5.5594,6.2376,4.8811,976.4,0.5958,0.7
Düzce,Karadeniz,2034,orta_ssp245,Orta (SSP2-4.5),5.547,6.2682,4.8259,970.2,0.5938,0.7
Düzce,Karadeniz,2035,orta_ssp245,Orta (SSP2-4.5),5.5347,6.2985,4.7709,964.0,0.5918,0.7
Düzce,Karadeniz,2036,orta_ssp245,Orta (SSP2-4.5),5.5193,6.3252,4.7135,957.8,0.5898,0.7
Düzce,Karadeniz,2037,orta_ssp245,Orta (SSP2-4.5),5.5036,6.3511,4.656,951.6,0.5878,0.7
Düzce,Karadeniz,2038,orta_ssp245,Orta (SSP2-4.5),5.4878,6.3768,4.5988,945.4,0.5858,0.7
Düzce,Karadeniz,2039,orta_ssp245,Orta (SSP2-4.5),5.4721,6.4023,4.5418,939.2,0.5838,0.7
Düzce,Karadeniz,2040,orta_ssp245,Orta (SSP2-4.5),5.4563,6.4276,4.4851,933.0,0.5818,0.7
Düzce,Karadeniz,2041,orta_ssp245,Orta (SSP2-4.5),5.4406,6.4526,4.4287,926.8,0.5798,0.7
Düzce,Karadeniz,2042,orta_ssp245,Orta (SSP2-4.5),5.4249,6.4774,4.3725,920.7,0.5778,0.7
Düzce,Karadeniz,2043,orta_ssp245,Orta (SSP2-4.5),5.4093,6.5019,4.3166,914.5,0.5758,0.7
Düzce,Karadeniz,2044,orta_ssp245,Orta (SSP2-4.5),5.3936,6.5263,4.2609,908.3,0.5738,0.7
Düzce,Karadeniz,2045,orta_ssp245,Orta (SSP2-4.5),5.3779,6.5503,4.2056,902.1,0.5718,0.7
Düzce,Karadeniz,2046,orta_ssp245,Orta (SSP2-4.5),5.3623,6.5742,4.1504,895.9,0.5698,0.7
Düzce,Karadeniz,2047,orta_ssp245,Orta (SSP2-4.5),5.3467,6.5978,4.0956,889.7,0.5678,0.7
Düzce,Karadeniz,2048,orta_ssp245,Orta (SSP2-4.5),5.3311,6.6212,4.041,883.5,0.5658,0.7
Düzce,Karadeniz,2049,orta_ssp245,Orta (SSP2-4.5),5.3155,6.6444,3.9866,877.3,0.5638,0.7
Düzce,Karadeniz,2050,orta_ssp245,Orta (SSP2-4.5),4.9104,6.1773,3.6435,871.1,0.5618,0.7
Düzce,Karadeniz,2025,kotumser_ssp585,Kötümser (SSP5-8.5),5.8606,6.2005,5.5207,1019.7,0.6098,0.7
Düzce,Karadeniz,2026,kotumser_ssp585,Kötümser (SSP5-8.5),5.8606,6.2474,5.4738,1007.3,0.6058,0.7
Düzce,Karadeniz,2027,kotumser_ssp585,Kötümser (SSP5-8.5),5.8606,6.2943,5.4269,995.0,0.6018,0.7
Düzce,Karadeniz,2028,kotumser_ssp585,Kötümser (SSP5-8.5),5.8606,6.3412,5.38,982.6,0.5978,0.7
Düzce,Karadeniz,2029,kotumser_ssp585,Kötümser (SSP5-8.5),5.547,6.0463,5.0478,970.2,0.5938,0.7
Düzce,Karadeniz,2030,kotumser_ssp585,Kötümser (SSP5-8.5),5.5224,6.0636,4.9812,957.8,0.5898,0.7
Düzce,Karadeniz,2031,kotumser_ssp585,Kötümser (SSP5-8.5),5.4932,6.0755,4.9109,945.4,0.5858,0.7
Düzce,Karadeniz,2032,kotumser_ssp585,Kötümser (SSP5-8.5),5.4625,6.0852,4.8398,933.0,0.5818,0.7
Düzce,Karadeniz,2033,kotumser_ssp585,Kötümser (SSP5-8.5),5.4318,6.0945,4.7691,920.7,0.5778,0.7
Düzce,Karadeniz,2034,kotumser_ssp585,Kötümser (SSP5-8.5),5.4012,6.1033,4.699,908.3,0.5738,0.7
Düzce,Karadeniz,2035,kotumser_ssp585,Kötümser (SSP5-8.5),5.3706,6.1118,4.6295,895.9,0.5698,0.7
Düzce,Karadeniz,2036,kotumser_ssp585,Kötümser (SSP5-8.5),5.3401,6.1198,4.5605,883.5,0.5658,0.7
Düzce,Karadeniz,2037,kotumser_ssp585,Kötümser (SSP5-8.5),4.9194,5.677,4.1618,871.1,0.5618,0.7
Düzce,Karadeniz,2038,kotumser_ssp585,Kötümser (SSP5-8.5),4.8651,5.6532,4.0769,858.7,0.5578,0.7
Düzce,Karadeniz,2039,kotumser_ssp585,Kötümser (SSP5-8.5),4.8108,5.6287,3.993,846.3,0.5538,0.7
Düzce,Karadeniz,2040,kotumser_ssp585,Kötümser (SSP5-8.5),4.7567,5.6034,3.91,834.0,0.5498,0.7
Düzce,Karadeniz,2041,kotumser_ssp585,Kötümser (SSP5-8.5),4.7027,5.5774,3.828,821.6,0.5458,0.7
Düzce,Karadeniz,2042,kotumser_ssp585,Kötümser (SSP5-8.5),4.6487,5.5506,3.7469,809.2,0.5418,0.7
Düzce,Karadeniz,2043,kotumser_ssp585,Kötümser (SSP5-8.5),4.5949,5.5231,3.6668,796.8,0.5378,0.7
Düzce,Karadeniz,2044,kotumser_ssp585,Kötümser (SSP5-8.5),4.5413,5.4949,3.5876,784.4,0.5338,0.7
Düzce,Karadeniz,2045,kotumser_ssp585,Kötümser (SSP5-8.5),4.4877,5.466,3.5094,772.0,0.5298,0.7
Düzce,Karadeniz,2046,kotumser_ssp585,Kötümser (SSP5-8.5),4.4342,5.4363,3.4321,759.6,0.5258,0.7
Düzce,Karadeniz,2047,kotumser_ssp585,Kötümser (SSP5-8.5),4.3808,5.406,3.3557,747.3,0.5218,0.7
Düzce,Karadeniz,2048,kotumser_ssp585,Kötümser (SSP5-8.5),4.3276,5.3749,3.2803,734.9,0.5178,0.7
Düzce,Karadeniz,2049,kotumser_ssp585,Kötümser (SSP5-8.5),4.2744,5.3431,3.2058,722.5,0.5138,0.7
Düzce,Karadeniz,2050,kotumser_ssp585,Kötümser (SSP5-8.5),4.2214,5.3105,3.1323,710.1,0.5098,0.7
Bursa,Marmara,2025,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.1047,5.4353,963.7,0.481,0.8
Bursa,Marmara,2026,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.1508,5.3892,960.8,0.48,0.8
Bursa,Marmara,2027,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.197,5.343,957.9,0.479,0.8
Bursa,Marmara,2028,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.2431,5.2969,955.0,0.478,0.8
Bursa,Marmara,2029,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.2893,5.2507,952.1,0.477,0.8
Bursa,Marmara,2030,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.3355,5.2045,949.2,0.476,0.8
Bursa,Marmara,2031,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.3816,5.1584,946.3,0.475,0.8
Bursa,Marmara,2032,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.4278,5.1122,943.4,0.474,0.8
Bursa,Marmara,2033,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.474,5.0661,940.5,0.473,0.8
Bursa,Marmara,2034,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.5201,5.0199,937.6,0.472,0.8
Bursa,Marmara,2035,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.5663,4.9737,934.7,0.471,0.8
Bursa,Marmara,2036,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.6124,4.9276,931.8,0.47,0.8
Bursa,Marmara,2037,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.6586,4.8814,928.9,0.469,0.8
Bursa,Marmara,2038,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.7048,4.8353,926.0,0.468,0.8
Bursa,Marmara,2039,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.7509,4.7891,923.1,0.467,0.8
Bursa,Marmara,2040,optimist_ssp126,İyimser (SSP1-2.6),5.77,6.7971,4.7429,920.2,0.466,0.8
Bursa,Marmara,2041,optimist_ssp126,İyimser (SSP1-2.6),5.4792,6.4983,4.4601,917.3,0.465,0.8
Bursa,Marmara,2042,optimist_ssp126,İyimser (SSP1-2.6),5.4723,6.5339,4.4107,914.4,0.464,0.8
Bursa,Marmara,2043,optimist_ssp126,İyimser (SSP1-2.6),5.4654,6.5694,4.3614,911.5,0.463,0.8
Bursa,Marmara,2044,optimist_ssp126,İyimser (SSP1-2.6),5.4584,6.6047,4.3122,908.6,0.462,0.8
Bursa,Marmara,2045,optimist_ssp126,İyimser (SSP1-2.6),5.4493,6.6373,4.2614,905.7,0.461,0.8
Bursa,Marmara,2046,optimist_ssp126,İyimser (SSP1-2.6),5.4402,6.6697,4.2107,902.8,0.46,0.8
Bursa,Marmara,2047,optimist_ssp126,İyimser (SSP1-2.6),5.4311,6.702,4.1602,899.9,0.459,0.8
Bursa,Marmara,2048,optimist_ssp126,İyimser (SSP1-2.6),5.422,6.7342,4.1099,897.0,0.458,0.8
Bursa,Marmara,2049,optimist_ssp126,İyimser (SSP1-2.6),5.413,6.7662,4.0597,894.1,0.457,0.8
Bursa,Marmara,2050,optimist_ssp126,İyimser (SSP1-2.6),5.4039,6.7981,4.0097,891.2,0.456,0.8
Bursa,Marmara,2025,orta_ssp245,Orta (SSP2-4.5),5.77,6.1047,5.4353,960.8,0.48,0.8
Bursa,Marmara,2026,orta_ssp245,Orta (SSP2-4.5),5.77,6.1508,5.3892,955.0,0.478,0.8
Bursa,Marmara,2027,orta_ssp245,Orta (SSP2-4.5),5.77,6.197,5.343,949.2,0.476,0.8
Bursa,Marmara,2028,orta_ssp245,Orta (SSP2-4.5),5.77,6.2431,5.2969,943.4,0.474,0.8
Bursa,Marmara,2029,orta_ssp245,Orta (SSP2-4.5),5.77,6.2893,5.2507,937.6,0.472,0.8
Bursa,Marmara,2030,orta_ssp245,Orta (SSP2-4.5),5.77,6.3355,5.2045,931.8,0.47,0.8
Bursa,Marmara,2031,orta_ssp245,Orta (SSP2-4.5),5.77,6.3816,5.1584,926.0,0.468,0.8
Bursa,Marmara,2032,orta_ssp245,Orta (SSP2-4.5),5.77,6.4278,5.1122,920.2,0.466,0.8
