il,ilce,year,month,ndvi
Adana,Saimbeyli,2023,2,0.1961
Adana,Saimbeyli,2023,3,0.343
Adana,Saimbeyli,2023,4,0.4275
Adana,Saimbeyli,2023,5,0.4494
Adana,Saimbeyli,2023,6,0.5404
Adana,Saimbeyli,2023,7,0.4916
Adana,Saimbeyli,2023,8,0.4567
Adana,Saimbeyli,2023,9,0.4684
Adana,Saimbeyli,2023,10,0.5031
Adana,Saimbeyli,2023,11,0.4514
Adana,Saimbeyli,2023,12,0.5318
Adana,Saimbeyli,2024,1,0.455
Adana,Saimbeyli,2024,2,0.4569
Adana,Saimbeyli,2024,3,0.3954
Adana,Saimbeyli,2024,4,0.3836
Adana,Saimbeyli,2024,5,0.4044
Adana,Saimbeyli,2024,6,0.4983
Adana,Saimbeyli,2024,7,0.45
Adana,Saimbeyli,2024,8,0.4493
Adana,Saimbeyli,2024,9,0.4729
Adana,Saimbeyli,2024,10,0.4554
Adana,Saimbeyli,2024,11,0.4827
Adana,Saimbeyli,2024,12,0.344
Adana,Sarıçam,2019,1,0.3645
Adana,Sarıçam,2019,2,0.3713
Adana,Sarıçam,2019,3,0.4252
Adana,Sarıçam,2019,4,0.4405
Adana,Sarıçam,2019,5,0.3512
Adana,Sarıçam,2019,6,0.2774
Adana,Sarıçam,2019,7,0.2845
Adana,Sarıçam,2019,8,0.2619
Adana,Sarıçam,2019,9,0.2298
Adana,Sarıçam,2019,10,0.2405
Adana,Sarıçam,2019,11,0.2459
Adana,Sarıçam,2019,12,0.2732
Adana,Sarıçam,2020,1,0.3203
Adana,Sarıçam,2020,2,0.345
Adana,Sarıçam,2020,3,0.4044
Adana,Sarıçam,2020,4,0.4626
Adana,Sarıçam,2020,5,0.3662
Adana,Sarıçam,2020,6,0.2656
Adana,Sarıçam,2020,7,0.2591
Adana,Sarıçam,2020,8,0.2488
Adana,Sarıçam,2020,9,0.2009
Adana,Sarıçam,2020,10,0.1941
Adana,Sarıçam,2020,11,0.2316
Adana,Sarıçam,2020,12,0.2876
Adana,Sarıçam,2021,1,0.3452
Adana,Sarıçam,2021,2,0.3614
Adana,Sarıçam,2021,3,0.4269
Adana,Sarıçam,2021,4,0.4043
Adana,Sarıçam,2021,5,0.3239
Adana,Sarıçam,2021,6,0.2332
Adana,Sarıçam,2021,7,0.2313
Adana,Sarıçam,2021,8,0.2296
Adana,Sarıçam,2021,9,0.1991
Adana,Sarıçam,2021,10,0.2118
Adana,Sarıçam,2021,11,0.2512
Adana,Sarıçam,2021,12,0.327
Adana,Sarıçam,2022,1,0.3515
Adana,Sarıçam,2022,2,0.3495
Adana,Sarıçam,2022,3,0.405
Adana,Sarıçam,2022,4,0.336
Adana,Sarıçam,2022,5,0.3268
Adana,Sarıçam,2022,6,0.2751
Adana,Sarıçam,2022,7,0.2671
Adana,Sarıçam,2022,8,0.2073
Adana,Sarıçam,2022,9,0.2176
Adana,Sarıçam,2022,10,0.2192
Adana,Sarıçam,2022,11,0.2198
Adana,Sarıçam,2022,12,0.2845
Adana,Sarıçam,2023,1,0.3444
Adana,Sarıçam,2023,2,0.3708
Adana,Sarıçam,2023,3,0.3459
Adana,Sarıçam,2023,4,0.4039
Adana,Sarıçam,2023,5,0.3845
Adana,Sarıçam,2023,6,0.3104
Adana,Sarıçam,2023,7,0.2623
Adana,Sarıçam,2023,8,0.2201
Adana,Sarıçam,2023,9,0.2115
Adana,Sarıçam,2023,10,0.2112
Adana,Sarıçam,2023,11,0.2624
Adana,Sarıçam,2023,12,0.309
Adana,Sarıçam,2024,1,0.3641
Adana,Sarıçam,2024,2,0.4101
Adana,Sarıçam,2024,3,0.4508
Adana,Sarıçam,2024,4,0.4437
Adana,Sarıçam,2024,5,0.3141
Adana,Sarıçam,2024,6,0.2844
Adana,Sarıçam,2024,7,0.2142
Adana,Sarıçam,2024,8,0.1952
Adana,Sarıçam,2024,9,0.1949
Adana,Sarıçam,2024,10,0.2188
Adana,Sarıçam,2024,11,0.2189
Adana,Sarıçam,2024,12,0.2439
Adana,Seyhan,2019,1,0.2131
Adana,Seyhan,2019,2,0.2236
Adana,Seyhan,2019,3,0.2314
Adana,Seyhan,2019,4,0.251
Adana,Seyhan,2019,5,0.2118
Adana,Seyhan,2019,6,0.1975
Adana,Seyhan,2019,7,0.2072
Adana,Seyhan,2019,8,0.1879
Adana,Seyhan,2019,9,0.1814
Adana,Seyhan,2019,10,0.1821
Adana,Seyhan,2019,11,0.203
Adana,Seyhan,2019,12,0.208
Adana,Seyhan,2020,1,0.2104
Adana,Seyhan,2020,2,0.1905
Adana,Seyhan,2020,3,0.2168
Adana,Seyhan,2020,4,0.2289
Adana,Seyhan,2020,5,0.2237
Adana,Seyhan,2020,6,0.2055
Adana,Seyhan,2020,7,0.2043
Adana,Seyhan,2020,8,0.1905
Adana,Seyhan,2020,9,0.1625
Adana,Seyhan,2020,10,0.1718
Adana,Seyhan,2020,11,0.2001
Adana,Seyhan,2020,12,0.2254
Adana,Seyhan,2021,1,0.22
Adana,Seyhan,2021,2,0.21
Adana,Seyhan,2021,3,0.2265
Adana,Seyhan,2021,4,0.2246
Adana,Seyhan,2021,5,0.2107
Adana,Seyhan,2021,6,0.1649
Adana,Seyhan,2021,7,0.1881
Adana,Seyhan,2021,8,0.1904
Adana,Seyhan,2021,9,0.1676
Adana,Seyhan,2021,10,0.1745
Adana,Seyhan,2021,11,0.1983
Adana,Seyhan,2021,12,0.2231
Adana,Seyhan,2022,1,0.218
Adana,Seyhan,2022,2,0.1957
Adana,Seyhan,2022,3,0.2191
Adana,Seyhan,2022,4,0.1887
Adana,Seyhan,2022,5,0.213
Adana,Seyhan,2022,6,0.1619
Adana,Seyhan,2022,7,0.2098
Adana,Seyhan,2022,8,0.1592
Adana,Seyhan,2022,9,0.1854
Adana,Seyhan,2022,10,0.1913
Adana,Seyhan,2022,11,0.1909
Adana,Seyhan,2022,12,0.225
Adana,Seyhan,2023,1,0.2293
Adana,Seyhan,2023,2,0.2216
Adana,Seyhan,2023,3,0.203
Adana,Seyhan,2023,4,0.2204
Adana,Seyhan,2023,5,0.198
Adana,Seyhan,2023,6,0.2004
Adana,Seyhan,2023,7,0.2068
Adana,Seyhan,2023,8,0.1743
Adana,Seyhan,2023,9,0.1833
Adana,Seyhan,2023,10,0.1855
Adana,Seyhan,2023,11,0.2159
Adana,Seyhan,2023,12,0.2203
Adana,Seyhan,2024,1,0.198
Adana,Seyhan,2024,2,0.2286
Adana,Seyhan,2024,3,0.2373
Adana,Seyhan,2024,4,0.232
Adana,Seyhan,2024,5,0.186
Adana,Seyhan,2024,6,0.2049
Adana,Seyhan,2024,7,0.1739
Adana,Seyhan,2024,8,0.1673
Adana,Seyhan,2024,9,0.1532
Adana,Seyhan,2024,10,0.1913
Adana,Seyhan,2024,11,0.1951
Adana,Seyhan,2024,12,0.1996
Adana,Tufanbeyli,2019,1,-0.0174
Adana,Tufanbeyli,2019,2,-0.0191
Adana,Tufanbeyli,2019,3,0.1597
Adana,Tufanbeyli,2019,4,0.33
Adana,Tufanbeyli,2019,5,0.4201
Adana,Tufanbeyli,2019,6,0.3295
Adana,Tufanbeyli,2019,7,0.2477
Adana,Tufanbeyli,2019,8,0.2191
Adana,Tufanbeyli,2019,9,0.2081
Adana,Tufanbeyli,2019,10,0.1918
Adana,Tufanbeyli,2019,11,0.1904
Adana,Tufanbeyli,2019,12,0.1872
Adana,Tufanbeyli,2020,1,0.0267
Adana,Tufanbeyli,2020,2,-0.0439
Adana,Tufanbeyli,2020,3,0.1803
Adana,Tufanbeyli,2020,4,
Adana,Tufanbeyli,2020,5,0.4078
Adana,Tufanbeyli,2020,6,0.3292
Adana,Tufanbeyli,2020,7,0.2641
Adana,Tufanbeyli,2020,8,0.2342
Adana,Tufanbeyli,2020,9,0.1899
Adana,Tufanbeyli,2020,10,0.1859
Adana,Tufanbeyli,2020,11,0.176
Adana,Tufanbeyli,2020,12,0.1989
Adana,Tufanbeyli,2021,1,0.1346
Adana,Tufanbeyli,2021,2,0.0067
Adana,Tufanbeyli,2021,3,
Adana,Tufanbeyli,2021,4,
Adana,Tufanbeyli,2021,5,0.3964
Adana,Tufanbeyli,2021,6,0.3109
Adana,Tufanbeyli,2021,7,0.2434
Adana,Tufanbeyli,2021,8,0.2359
Adana,Tufanbeyli,2021,9,0.2071
Adana,Tufanbeyli,2021,10,0.1867
Adana,Tufanbeyli,2021,11,0.1791
Adana,Tufanbeyli,2021,12,0.0988
Adana,Tufanbeyli,2022,1,-0.0313
Adana,Tufanbeyli,2022,2,-0.0292
Adana,Tufanbeyli,2022,3,0.0751
Adana,Tufanbeyli,2022,4,0.3081
Adana,Tufanbeyli,2022,5,0.3811
Adana,Tufanbeyli,2022,6,0.3474
Adana,Tufanbeyli,2022,7,0.2672
Adana,Tufanbeyli,2022,8,0.2273
Adana,Tufanbeyli,2022,9,0.2219
Adana,Tufanbeyli,2022,10,0.1937
Adana,Tufanbeyli,2022,11,0.1702
Adana,Tufanbeyli,2022,12,
Adana,Tufanbeyli,2023,1,0.2546
Adana,Tufanbeyli,2023,2,-0.0086
Adana,Tufanbeyli,2023,3,0.0896
Adana,Tufanbeyli,2023,4,0.4052
Adana,Tufanbeyli,2023,5,0.4299
Adana,Tufanbeyli,2023,6,0.4569
Adana,Tufanbeyli,2023,7,0.3116
Adana,Tufanbeyli,2023,8,0.2587
Adana,Tufanbeyli,2023,9,0.2442
Adana,Tufanbeyli,2023,10,0.2526
Adana,Tufanbeyli,2023,11,0.2597
Adana,Tufanbeyli,2023,12,0.2761
Adana,Tufanbeyli,2024,1,0.2955
Adana,Tufanbeyli,2024,2,0.3271
Adana,Tufanbeyli,2024,3,0.3206
Adana,Tufanbeyli,2024,4,0.3941
Adana,Tufanbeyli,2024,5,0.2916
Adana,Tufanbeyli,2024,6,0.3387
Adana,Tufanbeyli,2024,7,0.2481
Adana,Tufanbeyli,2024,8,0.2388
Adana,Tufanbeyli,2024,9,0.2273
Adana,Tufanbeyli,2024,10,0.2143
Adana,Tufanbeyli,2024,11,0.1925
Adana,Tufanbeyli,2024,12,
Adana,Yumurtalık,2019,1,0.0084
Adana,Yumurtalık,2019,2,-0.1102
Adana,Yumurtalık,2019,3,-0.0315
Adana,Yumurtalık,2019,4,
Adana,Yumurtalık,2019,5,0.1662
Adana,Yumurtalık,2019,6,0.1076
Adana,Yumurtalık,2019,7,0.078
Adana,Yumurtalık,2019,8,0.0321
Adana,Yumurtalık,2019,9,-0.0511
Adana,Yumurtalık,2019,10,-0.0566
Adana,Yumurtalık,2019,11,-0.0591
Adana,Yumurtalık,2019,12,-0.1248
Adana,Yumurtalık,2020,1,-0.3531
Adana,Yumurtalık,2020,2,0.0407
Adana,Yumurtalık,2020,3,0.1065
Adana,Yumurtalık,2020,4,0.1385
Adana,Yumurtalık,2020,5,0.1432
Adana,Yumurtalık,2020,6,0.1178
Adana,Yumurtalık,2020,7,0.0704
Adana,Yumurtalık,2020,8,0.0266
Adana,Yumurtalık,2020,9,-0.0026
Adana,Yumurtalık,2020,10,0.0251
Adana,Yumurtalık,2020,11,-0.0737
Adana,Yumurtalık,2020,12,-0.1282
Adana,Yumurtalık,2021,1,0.0936
Adana,Yumurtalık,2021,2,0.0264
Adana,Yumurtalık,2021,3,0.092
Adana,Yumurtalık,2021,4,0.1662
Adana,Yumurtalık,2021,5,0.1231
Adana,Yumurtalık,2021,6,0.0974
Adana,Yumurtalık,2021,7,0.0603
Adana,Yumurtalık,2021,8,0.0192
Adana,Yumurtalık,2021,9,-0.0318
Adana,Yumurtalık,2021,10,-0.0566
Adana,Yumurtalık,2021,11,-0.195
Adana,Yumurtalık,2021,12,-0.0461
Adana,Yumurtalık,2022,1,-0.2854
Adana,Yumurtalık,2022,2,0.076
Adana,Yumurtalık,2022,3,0.0437
Adana,Yumurtalık,2022,4,0.1071
Adana,Yumurtalık,2022,5,0.1179
Adana,Yumurtalık,2022,6,0.0745
Adana,Yumurtalık,2022,7,0.103
Adana,Yumurtalık,2022,8,0.0215
Adana,Yumurtalık,2022,9,-0.0208
Adana,Yumurtalık,2022,10,0.0343
Adana,Yumurtalık,2022,11,-0.0295
Adana,Yumurtalık,2022,12,-0.0168
Adana,Yumurtalık,2023,1,-0.0621
Adana,Yumurtalık,2023,2,-0.0893
Adana,Yumurtalık,2023,3,-0.0158
Adana,Yumurtalık,2023,4,0.0749
Adana,Yumurtalık,2023,5,0.178
Adana,Yumurtalık,2023,6,0.1188
Adana,Yumurtalık,2023,7,0.0638
Adana,Yumurtalık,2023,8,0.0189
Adana,Yumurtalık,2023,9,0.0101
Adana,Yumurtalık,2023,10,-0.0541
Adana,Yumurtalık,2023,11,-0.2011
Adana,Yumurtalık,2023,12,-0.1414
Adana,Yumurtalık,2024,1,0.0546
Adana,Yumurtalık,2024,2,
Adana,Yumurtalık,2024,3,-0.0245
Adana,Yumurtalık,2024,4,0.148
Adana,Yumurtalık,2024,5,0.1674
Adana,Yumurtalık,2024,6,0.1548
Adana,Yumurtalık,2024,7,0.0848
Adana,Yumurtalık,2024,8,0.0354
Adana,Yumurtalık,2024,9,-0.1363
Adana,Yumurtalık,2024,10,-0.0337
Adana,Yumurtalık,2024,11,-0.0267
Adana,Yumurtalık,2024,12,-0.0474
Adana,Yüreğir,2019,1,0.2596
Adana,Yüreğir,2019,2,0.2709
Adana,Yüreğir,2019,3,0.2988
Adana,Yüreğir,2019,4,0.2833
Adana,Yüreğir,2019,5,0.2591
Adana,Yüreğir,2019,6,0.2357
Adana,Yüreğir,2019,7,0.2481
Adana,Yüreğir,2019,8,0.2391
Adana,Yüreğir,2019,9,0.2249
Adana,Yüreğir,2019,10,0.2181
Adana,Yüreğir,2019,11,0.2261
Adana,Yüreğir,2019,12,0.2275
Adana,Yüreğir,2020,1,0.2417
Adana,Yüreğir,2020,2,0.2352
Adana,Yüreğir,2020,3,0.2743
Adana,Yüreğir,2020,4,0.3101
Adana,Yüreğir,2020,5,0.2843
Adana,Yüreğir,2020,6,0.245
Adana,Yüreğir,2020,7,0.2444
Adana,Yüreğir,2020,8,0.2268
Adana,Yüreğir,2020,9,0.1955
Adana,Yüreğir,2020,10,0.1947
Adana,Yüreğir,2020,11,0.2245
Adana,Yüreğir,2020,12,0.2577
Adana,Yüreğir,2021,1,0.2641
Adana,Yüreğir,2021,2,0.2608
Adana,Yüreğir,2021,3,0.2918
Adana,Yüreğir,2021,4,0.2847
Adana,Yüreğir,2021,5,0.2603
Adana,Yüreğir,2021,6,0.2015
Adana,Yüreğir,2021,7,0.2235
Adana,Yüreğir,2021,8,0.2268
Adana,Yüreğir,2021,9,0.2
Adana,Yüreğir,2021,10,0.1999
Adana,Yüreğir,2021,11,0.2238
Adana,Yüreğir,2021,12,0.2631
Adana,Yüreğir,2022,1,0.2656
Adana,Yüreğir,2022,2,0.2467
Adana,Yüreğir,2022,3,0.2847
Adana,Yüreğir,2022,4,0.2381
Adana,Yüreğir,2022,5,0.2584
Adana,Yüreğir,2022,6,0.2252
Adana,Yüreğir,2022,7,0.2545
Adana,Yüreğir,2022,8,0.1981
Adana,Yüreğir,2022,9,0.2121
Adana,Yüreğir,2022,10,0.2139
Adana,Yüreğir,2022,11,0.2123
Adana,Yüreğir,2022,12,0.2605
Adana,Yüreğir,2023,1,0.2834
Adana,Yüreğir,2023,2,0.2872
Adana,Yüreğir,2023,3,0.2664
Adana,Yüreğir,2023,4,0.2832
Adana,Yüreğir,2023,5,0.2688
Adana,Yüreğir,2023,6,0.2636
Adana,Yüreğir,2023,7,0.2491
Adana,Yüreğir,2023,8,0.2119
Adana,Yüreğir,2023,9,0.2148
Adana,Yüreğir,2023,10,0.204
Adana,Yüreğir,2023,11,0.2494
Adana,Yüreğir,2023,12,0.2665
Adana,Yüreğir,2024,1,0.2648
Adana,Yüreğir,2024,2,0.2991
Adana,Yüreğir,2024,3,0.3123
Adana,Yüreğir,2024,4,0.3069
Adana,Yüreğir,2024,5,0.2421
Adana,Yüreğir,2024,6,0.2486
Adana,Yüreğir,2024,7,0.2051
Adana,Yüreğir,2024,8,0.1967
Adana,Yüreğir,2024,9,0.1943
Adana,Yüreğir,2024,10,0.2112
Adana,Yüreğir,2024,11,0.2112
Adana,Yüreğir,2024,12,0.224
Adıyaman,Besni,2019,1,0.1753
Adıyaman,Besni,2019,2,0.2843
Adıyaman,Besni,2019,3,0.3138
Adıyaman,Besni,2019,4,0.4297
Adıyaman,Besni,2019,5,0.3874
Adıyaman,Besni,2019,6,0.1927
Adıyaman,Besni,2019,7,0.1641
Adıyaman,Besni,2019,8,0.1617
Adıyaman,Besni,2019,9,0.1635
Adıyaman,Besni,2019,10,0.1501
Adıyaman,Besni,2019,11,0.1642
Adıyaman,Besni,2019,12,0.1681
Adıyaman,Besni,2020,1,0.198
Adıyaman,Besni,2020,2,0.1974
Adıyaman,Besni,2020,3,0.2396
Adıyaman,Besni,2020,4,0.3358
Adıyaman,Besni,2020,5,0.3538
Adıyaman,Besni,2020,6,0.2066
Adıyaman,Besni,2020,7,0.1656
Adıyaman,Besni,2020,8,0.1633
Adıyaman,Besni,2020,9,0.1543
Adıyaman,Besni,2020,10,0.1553
Adıyaman,Besni,2020,11,0.1811
Adıyaman,Besni,2020,12,0.2465
Adıyaman,Besni,2021,1,0.2507
Adıyaman,Besni,2021,2,0.2906
Adıyaman,Besni,2021,3,0.3169
Adıyaman,Besni,2021,4,0.4056
Adıyaman,Besni,2021,5,0.2853
Adıyaman,Besni,2021,6,0.1816
Adıyaman,Besni,2021,7,0.158
Adıyaman,Besni,2021,8,0.1518
Adıyaman,Besni,2021,9,0.1604
Adıyaman,Besni,2021,10,0.1472
Adıyaman,Besni,2021,11,0.1564
Adıyaman,Besni,2021,12,0.1587
Adıyaman,Besni,2022,1,0.1143
Adıyaman,Besni,2022,2,0.1317
Adıyaman,Besni,2022,3,0.1937
Adıyaman,Besni,2022,4,0.2715
Adıyaman,Besni,2022,5,0.2787
Adıyaman,Besni,2022,6,0.194
Adıyaman,Besni,2022,7,0.1666
Adıyaman,Besni,2022,8,0.1472
Adıyaman,Besni,2022,9,0.148
Adıyaman,Besni,2022,10,0.1389
Adıyaman,Besni,2022,11,0.1561
Adıyaman,Besni,2022,12,0.2622
Adıyaman,Besni,2023,1,0.2915
Adıyaman,Besni,2023,2,0.2252
Adıyaman,Besni,2023,3,0.3019
Adıyaman,Besni,2023,4,0.4396
Adıyaman,Besni,2023,5,0.4044
Adıyaman,Besni,2023,6,0.2233
Adıyaman,Besni,2023,7,0.1799
Adıyaman,Besni,2023,8,0.1651
Adıyaman,Besni,2023,9,0.1632
Adıyaman,Besni,2023,10,0.163
Adıyaman,Besni,2023,11,0.1588
Adıyaman,Besni,2023,12,0.2021
Adıyaman,Besni,2024,1,0.2332
Adıyaman,Besni,2024,2,0.2825
Adıyaman,Besni,2024,3,0.351
Adıyaman,Besni,2024,4,0.4214
Adıyaman,Besni,2024,5,0.3142
Adıyaman,Besni,2024,6,0.1986
Adıyaman,Besni,2024,7,0.1596
Adıyaman,Besni,2024,8,0.1585
Adıyaman,Besni,2024,9,0.1579
Adıyaman,Besni,2024,10,0.177
Adıyaman,Besni,2024,11,0.1683
Adıyaman,Besni,2024,12,0.181
Adıyaman,Çelikhan,2019,1,-0.0163
Adıyaman,Çelikhan,2019,2,-0.0183
Adıyaman,Çelikhan,2019,3,0.0572
Adıyaman,Çelikhan,2019,4,0.152
Adıyaman,Çelikhan,2019,5,0.2655
Adıyaman,Çelikhan,2019,6,0.2135
Adıyaman,Çelikhan,2019,7,0.2338
Adıyaman,Çelikhan,2019,8,0.2445
Adıyaman,Çelikhan,2019,9,0.1925
Adıyaman,Çelikhan,2019,10,0.1586
Adıyaman,Çelikhan,2019,11,0.1821
Adıyaman,Çelikhan,2019,12,0.042
Adıyaman,Çelikhan,2020,1,-0.0147
Adıyaman,Çelikhan,2020,2,0.0153
Adıyaman,Çelikhan,2020,3,0.0566
Adıyaman,Çelikhan,2020,4,0.1496
Adıyaman,Çelikhan,2020,5,0.2948
Adıyaman,Çelikhan,2020,6,0.255
Adıyaman,Çelikhan,2020,7,0.2474
Adıyaman,Çelikhan,2020,8,0.2395
Adıyaman,Çelikhan,2020,9,0.1972
Adıyaman,Çelikhan,2020,10,0.1772
Adıyaman,Çelikhan,2020,11,0.169
Adıyaman,Çelikhan,2020,12,0.1316
Adıyaman,Çelikhan,2021,1,0.0002
Adıyaman,Çelikhan,2021,2,0.017
Adıyaman,Çelikhan,2021,3,0.0895
Adıyaman,Çelikhan,2021,4,0.1738
Adıyaman,Çelikhan,2021,5,0.2376
Adıyaman,Çelikhan,2021,6,0.2073
Adıyaman,Çelikhan,2021,7,0.2429
Adıyaman,Çelikhan,2021,8,0.2234
Adıyaman,Çelikhan,2021,9,0.1901
Adıyaman,Çelikhan,2021,10,0.164
Adıyaman,Çelikhan,2021,11,0.1427
Adıyaman,Çelikhan,2021,12,0.1111
Adıyaman,Çelikhan,2022,1,0.0749
Adıyaman,Çelikhan,2022,2,0.016
Adıyaman,Çelikhan,2022,3,-0.005
Adıyaman,Çelikhan,2022,4,0.177
Adıyaman,Çelikhan,2022,5,0.2755
Adıyaman,Çelikhan,2022,6,0.2332
Adıyaman,Çelikhan,2022,7,0.2438
Adıyaman,Çelikhan,2022,8,0.2346
Adıyaman,Çelikhan,2022,9,0.2097
Adıyaman,Çelikhan,2022,10,0.1791
Adıyaman,Çelikhan,2022,11,0.1715
Adıyaman,Çelikhan,2022,12,0.1716
Adıyaman,Çelikhan,2023,1,0.1477
Adıyaman,Çelikhan,2023,2,-0.0239
Adıyaman,Çelikhan,2023,3,0.1319
Adıyaman,Çelikhan,2023,4,0.1961
Adıyaman,Çelikhan,2023,5,0.2987
Adıyaman,Çelikhan,2023,6,0.2526
Adıyaman,Çelikhan,2023,7,0.2491
Adıyaman,Çelikhan,2023,8,0.2527
Adıyaman,Çelikhan,2023,9,0.218
Adıyaman,Çelikhan,2023,10,0.1915
Adıyaman,Çelikhan,2023,11,0.197
Adıyaman,Çelikhan,2023,12,0.1481
Adıyaman,Çelikhan,2024,1,0.1651
Adıyaman,Çelikhan,2024,2,0.0802
Adıyaman,Çelikhan,2024,3,0.1575
Adıyaman,Çelikhan,2024,4,0.2669
Adıyaman,Çelikhan,2024,5,0.3156
Adıyaman,Çelikhan,2024,6,0.2543
Adıyaman,Çelikhan,2024,7,0.2317
Adıyaman,Çelikhan,2024,8,0.204
Adıyaman,Çelikhan,2024,9,0.2063
Adıyaman,Çelikhan,2024,10,0.1962
Adıyaman,Çelikhan,2024,11,0.144
Adıyaman,Çelikhan,2024,12,0.0966
Adıyaman,Gerger,2019,1,0.1336
Adıyaman,Gerger,2019,2,0.245
Adıyaman,Gerger,2019,3,0.3173
Adıyaman,Gerger,2019,4,0.4048
Adıyaman,Gerger,2019,5,0.4778
Adıyaman,Gerger,2019,6,0.233
Adıyaman,Gerger,2019,7,0.1956
Adıyaman,Gerger,2019,8,0.1719
Adıyaman,Gerger,2019,9,0.1652
Adıyaman,Gerger,2019,10,0.1572
Adıyaman,Gerger,2019,11,0.1658
Adıyaman,Gerger,2019,12,0.1217
Adıyaman,Gerger,2020,1,0.1443
Adıyaman,Gerger,2020,2,0.1647
Adıyaman,Gerger,2020,3,0.1996
Adıyaman,Gerger,2020,4,0.4028
Adıyaman,Gerger,2020,5,0.3918
Adıyaman,Gerger,2020,6,0.2441
Adıyaman,Gerger,2020,7,0.1982
Adıyaman,Gerger,2020,8,0.1663
Adıyaman,Gerger,2020,9,0.1615
Adıyaman,Gerger,2020,10,0.1681
Adıyaman,Gerger,2020,11,0.1911
Adıyaman,Gerger,2020,12,0.3023
Adıyaman,Gerger,2021,1,0.2473
Adıyaman,Gerger,2021,2,0.26
Adıyaman,Gerger,2021,3,0.2984
Adıyaman,Gerger,2021,4,0.4366
Adıyaman,Gerger,2021,5,0.3343
Adıyaman,Gerger,2021,6,0.2148
Adıyaman,Gerger,2021,7,0.1822
Adıyaman,Gerger,2021,8,0.1688
Adıyaman,Gerger,2021,9,0.1493
Adıyaman,Gerger,2021,10,0.1544
Adıyaman,Gerger,2021,11,0.1805
Adıyaman,Gerger,2021,12,0.1911
Adıyaman,Gerger,2022,1,0.274
Adıyaman,Gerger,2022,2,0.0459
Adıyaman,Gerger,2022,3,
Adıyaman,Gerger,2022,4,0.3591
Adıyaman,Gerger,2022,5,0.3805
Adıyaman,Gerger,2022,6,0.218
Adıyaman,Gerger,2022,7,0.1886
Adıyaman,Gerger,2022,8,0.1707
Adıyaman,Gerger,2022,9,0.1612
Adıyaman,Gerger,2022,10,0.1749
Adıyaman,Gerger,2022,11,0.1507
Adıyaman,Gerger,2022,12,0.2139
Adıyaman,Gerger,2023,1,
Adıyaman,Gerger,2023,2,0.1901
Adıyaman,Gerger,2023,3,
Adıyaman,Gerger,2023,4,0.3997
Adıyaman,Gerger,2023,5,0.4556
Adıyaman,Gerger,2023,6,0.2606
Adıyaman,Gerger,2023,7,0.2119
Adıyaman,Gerger,2023,8,0.1789
Adıyaman,Gerger,2023,9,0.1713
Adıyaman,Gerger,2023,10,0.164
Adıyaman,Gerger,2023,11,0.1735
Adıyaman,Gerger,2023,12,0.1926
Adıyaman,Gerger,2024,1,
Adıyaman,Gerger,2024,2,0.2202
Adıyaman,Gerger,2024,3,
Adıyaman,Gerger,2024,4,0.4355
Adıyaman,Gerger,2024,5,0.367
Adıyaman,Gerger,2024,6,0.2468
Adıyaman,Gerger,2024,7,0.1917
Adıyaman,Gerger,2024,8,0.1773
Adıyaman,Gerger,2024,9,0.1498
Adıyaman,Gerger,2024,10,0.1733
Adıyaman,Gerger,2024,11,0.1184
Adıyaman,Gerger,2024,12,0.1437
Adıyaman,Gölbaşı,2019,1,-0.0095
Adıyaman,Gölbaşı,2019,2,0.281
Adıyaman,Gölbaşı,2019,3,0.3015
Adıyaman,Gölbaşı,2019,4,0.4095
Adıyaman,Gölbaşı,2019,5,0.4385
Adıyaman,Gölbaşı,2019,6,0.251
Adıyaman,Gölbaşı,2019,7,0.2419
Adıyaman,Gölbaşı,2019,8,0.2386
Adıyaman,Gölbaşı,2019,9,0.2416
Adıyaman,Gölbaşı,2019,10,0.2378
Adıyaman,Gölbaşı,2019,11,0.2648
Adıyaman,Gölbaşı,2019,12,0.2273
Adıyaman,Gölbaşı,2020,1,0.1859
Adıyaman,Gölbaşı,2020,2,0.2191
Adıyaman,Gölbaşı,2020,3,0.2482
Adıyaman,Gölbaşı,2020,4,0.365
Adıyaman,Gölbaşı,2020,5,0.4237
Adıyaman,Gölbaşı,2020,6,0.2947
Adıyaman,Gölbaşı,2020,7,0.2535
Adıyaman,Gölbaşı,2020,8,0.2488
Adıyaman,Gölbaşı,2020,9,0.2371
Adıyaman,Gölbaşı,2020,10,0.2355
Adıyaman,Gölbaşı,2020,11,0.2333
Adıyaman,Gölbaşı,2020,12,0.2593
Adıyaman,Gölbaşı,2021,1,0.1932
Adıyaman,Gölbaşı,2021,2,0.2356
Adıyaman,Gölbaşı,2021,3,0.2606
Adıyaman,Gölbaşı,2021,4,0.3791
Adıyaman,Gölbaşı,2021,5,0.3593
Adıyaman,Gölbaşı,2021,6,0.2604
Adıyaman,Gölbaşı,2021,7,0.2347
Adıyaman,Gölbaşı,2021,8,0.2279
Adıyaman,Gölbaşı,2021,9,0.2219
Adıyaman,Gölbaşı,2021,10,0.2143
Adıyaman,Gölbaşı,2021,11,0.2121
Adıyaman,Gölbaşı,2021,12,0.2276
Adıyaman,Gölbaşı,2022,1,0.1319
Adıyaman,Gölbaşı,2022,2,0.1377
Adıyaman,Gölbaşı,2022,3,0.1755
Adıyaman,Gölbaşı,2022,4,0.2774
