year,month,precip_mm,il,source,drought_year
2020,9,13.0,Tekirdağ,Open-Meteo (ERA5),False
2020,10,41.5,Tekirdağ,Open-Meteo (ERA5),False
2020,11,3.8,Tekirdağ,Open-Meteo (ERA5),False
2020,12,53.0,Tekirdağ,Open-Meteo (ERA5),False
2021,1,225.1,Tekirdağ,Open-Meteo (ERA5),False
2021,2,52.9,Tekirdağ,Open-Meteo (ERA5),False
2021,3,68.5,Tekirdağ,Open-Meteo (ERA5),False
2021,4,84.5,Tekirdağ,Open-Meteo (ERA5),False
2021,5,64.7,Tekirdağ,Open-Meteo (ERA5),False
2021,6,77.4,Tekirdağ,Open-Meteo (ERA5),False
2021,7,7.1,Tekirdağ,Open-Meteo (ERA5),False
2021,8,19.5,Tekirdağ,Open-Meteo (ERA5),False
2021,9,19.0,Tekirdağ,Open-Meteo (ERA5),False
2021,10,43.6,Tekirdağ,Open-Meteo (ERA5),False
2021,11,97.2,Tekirdağ,Open-Meteo (ERA5),False
2021,12,159.5,Tekirdağ,Open-Meteo (ERA5),False
2022,1,42.0,Tekirdağ,Open-Meteo (ERA5),False
2022,2,116.7,Tekirdağ,Open-Meteo (ERA5),False
2022,3,19.1,Tekirdağ,Open-Meteo (ERA5),False
2022,4,79.2,Tekirdağ,Open-Meteo (ERA5),False
2022,5,47.1,Tekirdağ,Open-Meteo (ERA5),False
2022,6,77.4,Tekirdağ,Open-Meteo (ERA5),False
2022,7,3.6,Tekirdağ,Open-Meteo (ERA5),False
2022,8,53.8,Tekirdağ,Open-Meteo (ERA5),False
2022,9,18.1,Tekirdağ,Open-Meteo (ERA5),False
2022,10,13.8,Tekirdağ,Open-Meteo (ERA5),False
2022,11,48.2,Tekirdağ,Open-Meteo (ERA5),False
2022,12,74.4,Tekirdağ,Open-Meteo (ERA5),False
2023,1,22.8,Tekirdağ,Open-Meteo (ERA5),False
2023,2,9.0,Tekirdağ,Open-Meteo (ERA5),False
2023,3,73.3,Tekirdağ,Open-Meteo (ERA5),False
2023,4,134.6,Tekirdağ,Open-Meteo (ERA5),False
2023,5,78.6,Tekirdağ,Open-Meteo (ERA5),False
2023,6,23.8,Tekirdağ,Open-Meteo (ERA5),False
2023,7,26.4,Tekirdağ,Open-Meteo (ERA5),False
2023,8,1.3,Tekirdağ,Open-Meteo (ERA5),False
2023,9,15.6,Tekirdağ,Open-Meteo (ERA5),False
2023,10,8.8,Tekirdağ,Open-Meteo (ERA5),False
2023,11,194.8,Tekirdağ,Open-Meteo (ERA5),False
2023,12,65.6,Tekirdağ,Open-Meteo (ERA5),False
2024,1,84.6,Tekirdağ,Open-Meteo (ERA5),False
2024,2,37.2,Tekirdağ,Open-Meteo (ERA5),False
2024,3,63.1,Tekirdağ,Open-Meteo (ERA5),False
2024,4,81.9,Tekirdağ,Open-Meteo (ERA5),False
2024,5,39.1,Tekirdağ,Open-Meteo (ERA5),False
2024,6,18.0,Tekirdağ,Open-Meteo (ERA5),False
2024,7,26.4,Tekirdağ,Open-Meteo (ERA5),False
2024,8,29.6,Tekirdağ,Open-Meteo (ERA5),False
2024,9,83.8,Tekirdağ,Open-Meteo (ERA5),False
2024,10,31.6,Tekirdağ,Open-Meteo (ERA5),False
2024,11,28.4,Tekirdağ,Open-Meteo (ERA5),False
2024,12,109.6,Tekirdağ,Open-Meteo (ERA5),False
2004,1,56.5,Edirne,Open-Meteo (ERA5),False
2004,2,13.1,Edirne,Open-Meteo (ERA5),False
2004,3,29.9,Edirne,Open-Meteo (ERA5),False
2004,4,5.6,Edirne,Open-Meteo (ERA5),False
2004,5,40.7,Edirne,Open-Meteo (ERA5),False
2004,6,62.1,Edirne,Open-Meteo (ERA5),False
2004,7,26.4,Edirne,Open-Meteo (ERA5),False
2004,8,40.0,Edirne,Open-Meteo (ERA5),False
2004,9,3.3,Edirne,Open-Meteo (ERA5),False
2004,10,16.0,Edirne,Open-Meteo (ERA5),False
2004,11,29.6,Edirne,Open-Meteo (ERA5),False
2004,12,75.9,Edirne,Open-Meteo (ERA5),False
2005,1,65.8,Edirne,Open-Meteo (ERA5),False
2005,2,130.4,Edirne,Open-Meteo (ERA5),False
2005,3,36.3,Edirne,Open-Meteo (ERA5),False
2005,4,27.0,Edirne,Open-Meteo (ERA5),False
2005,5,94.4,Edirne,Open-Meteo (ERA5),False
2005,6,28.5,Edirne,Open-Meteo (ERA5),False
2005,7,63.5,Edirne,Open-Meteo (ERA5),False
2005,8,22.3,Edirne,Open-Meteo (ERA5),False
2005,9,13.3,Edirne,Open-Meteo (ERA5),False
2005,10,19.3,Edirne,Open-Meteo (ERA5),False
2005,11,105.5,Edirne,Open-Meteo (ERA5),False
2005,12,63.1,Edirne,Open-Meteo (ERA5),False
2006,1,48.8,Edirne,Open-Meteo (ERA5),False
2006,2,61.3,Edirne,Open-Meteo (ERA5),False
2006,3,100.8,Edirne,Open-Meteo (ERA5),False
2006,4,27.0,Edirne,Open-Meteo (ERA5),False
2006,5,16.1,Edirne,Open-Meteo (ERA5),False
2006,6,42.4,Edirne,Open-Meteo (ERA5),False
2006,7,46.6,Edirne,Open-Meteo (ERA5),False
2006,8,9.4,Edirne,Open-Meteo (ERA5),False
2006,9,37.9,Edirne,Open-Meteo (ERA5),False
2006,10,58.1,Edirne,Open-Meteo (ERA5),False
2006,11,25.2,Edirne,Open-Meteo (ERA5),False
2006,12,28.4,Edirne,Open-Meteo (ERA5),False
2007,1,41.6,Edirne,Open-Meteo (ERA5),False
2007,2,37.6,Edirne,Open-Meteo (ERA5),False
2007,3,65.2,Edirne,Open-Meteo (ERA5),False
2007,4,10.1,Edirne,Open-Meteo (ERA5),False
2007,5,97.2,Edirne,Open-Meteo (ERA5),False
2007,6,10.0,Edirne,Open-Meteo (ERA5),False
2007,7,0.0,Edirne,Open-Meteo (ERA5),False
2007,8,28.8,Edirne,Open-Meteo (ERA5),False
2007,9,29.9,Edirne,Open-Meteo (ERA5),False
2007,10,54.6,Edirne,Open-Meteo (ERA5),False
2007,11,113.3,Edirne,Open-Meteo (ERA5),False
2007,12,60.3,Edirne,Open-Meteo (ERA5),False
2008,1,30.7,Edirne,Open-Meteo (ERA5),False
2008,2,3.1,Edirne,Open-Meteo (ERA5),False
2008,3,31.4,Edirne,Open-Meteo (ERA5),False
2008,4,59.8,Edirne,Open-Meteo (ERA5),False
2008,5,30.2,Edirne,Open-Meteo (ERA5),False
2008,6,37.9,Edirne,Open-Meteo (ERA5),False
2008,7,20.4,Edirne,Open-Meteo (ERA5),False
2008,8,20.3,Edirne,Open-Meteo (ERA5),False
2008,9,45.6,Edirne,Open-Meteo (ERA5),False
2008,10,14.8,Edirne,Open-Meteo (ERA5),False
2008,11,38.3,Edirne,Open-Meteo (ERA5),False
2008,12,29.8,Edirne,Open-Meteo (ERA5),False
2009,1,75.0,Edirne,Open-Meteo (ERA5),False
2009,2,45.6,Edirne,Open-Meteo (ERA5),False
2009,3,62.1,Edirne,Open-Meteo (ERA5),False
2009,4,22.4,Edirne,Open-Meteo (ERA5),False
2009,5,33.3,Edirne,Open-Meteo (ERA5),False
2009,6,21.2,Edirne,Open-Meteo (ERA5),False
2009,7,40.4,Edirne,Open-Meteo (ERA5),False
2009,8,4.5,Edirne,Open-Meteo (ERA5),False
2009,9,69.0,Edirne,Open-Meteo (ERA5),False
2009,10,84.0,Edirne,Open-Meteo (ERA5),False
2009,11,34.5,Edirne,Open-Meteo (ERA5),False
2009,12,113.2,Edirne,Open-Meteo (ERA5),False
2010,1,75.2,Edirne,Open-Meteo (ERA5),False
2010,2,141.0,Edirne,Open-Meteo (ERA5),False
2010,3,70.9,Edirne,Open-Meteo (ERA5),False
2010,4,23.4,Edirne,Open-Meteo (ERA5),False
2010,5,16.5,Edirne,Open-Meteo (ERA5),False
2010,6,63.5,Edirne,Open-Meteo (ERA5),False
2010,7,76.0,Edirne,Open-Meteo (ERA5),False
2010,8,0.9,Edirne,Open-Meteo (ERA5),False
2010,9,28.1,Edirne,Open-Meteo (ERA5),False
2010,10,113.9,Edirne,Open-Meteo (ERA5),False
2010,11,39.4,Edirne,Open-Meteo (ERA5),False
2010,12,43.9,Edirne,Open-Meteo (ERA5),False
2011,1,51.6,Edirne,Open-Meteo (ERA5),False
2011,2,31.0,Edirne,Open-Meteo (ERA5),False
2011,3,20.8,Edirne,Open-Meteo (ERA5),False
2011,4,57.2,Edirne,Open-Meteo (ERA5),False
2011,5,36.7,Edirne,Open-Meteo (ERA5),False
2011,6,29.3,Edirne,Open-Meteo (ERA5),False
2011,7,12.4,Edirne,Open-Meteo (ERA5),False
2011,8,14.4,Edirne,Open-Meteo (ERA5),False
2011,9,16.7,Edirne,Open-Meteo (ERA5),False
2011,10,154.7,Edirne,Open-Meteo (ERA5),False
2011,11,1.1,Edirne,Open-Meteo (ERA5),False
2011,12,77.2,Edirne,Open-Meteo (ERA5),False
2012,1,83.6,Edirne,Open-Meteo (ERA5),False
2012,2,45.3,Edirne,Open-Meteo (ERA5),False
2012,3,16.4,Edirne,Open-Meteo (ERA5),False
2012,4,53.6,Edirne,Open-Meteo (ERA5),False
2012,5,84.9,Edirne,Open-Meteo (ERA5),False
2012,6,4.3,Edirne,Open-Meteo (ERA5),False
2012,7,4.3,Edirne,Open-Meteo (ERA5),False
2012,8,8.5,Edirne,Open-Meteo (ERA5),False
2012,9,8.8,Edirne,Open-Meteo (ERA5),False
2012,10,74.1,Edirne,Open-Meteo (ERA5),False
2012,11,15.3,Edirne,Open-Meteo (ERA5),False
2012,12,137.8,Edirne,Open-Meteo (ERA5),False
2013,1,93.1,Edirne,Open-Meteo (ERA5),False
2013,2,76.9,Edirne,Open-Meteo (ERA5),False
2013,3,65.6,Edirne,Open-Meteo (ERA5),False
2013,4,49.2,Edirne,Open-Meteo (ERA5),False
2013,5,22.9,Edirne,Open-Meteo (ERA5),False
2013,6,49.3,Edirne,Open-Meteo (ERA5),False
2013,7,15.7,Edirne,Open-Meteo (ERA5),False
2013,8,1.2,Edirne,Open-Meteo (ERA5),False
2013,9,5.1,Edirne,Open-Meteo (ERA5),False
2013,10,60.1,Edirne,Open-Meteo (ERA5),False
2013,11,79.1,Edirne,Open-Meteo (ERA5),False
2013,12,10.6,Edirne,Open-Meteo (ERA5),False
2014,1,80.7,Edirne,Open-Meteo (ERA5),False
2014,2,2.6,Edirne,Open-Meteo (ERA5),False
2014,3,92.9,Edirne,Open-Meteo (ERA5),False
2014,4,31.8,Edirne,Open-Meteo (ERA5),False
2014,5,79.0,Edirne,Open-Meteo (ERA5),False
2014,6,91.8,Edirne,Open-Meteo (ERA5),False
2014,7,39.1,Edirne,Open-Meteo (ERA5),False
2014,8,12.4,Edirne,Open-Meteo (ERA5),False
2014,9,70.4,Edirne,Open-Meteo (ERA5),False
2014,10,146.2,Edirne,Open-Meteo (ERA5),False
2014,11,47.0,Edirne,Open-Meteo (ERA5),False
2014,12,117.9,Edirne,Open-Meteo (ERA5),False
2015,1,70.2,Edirne,Open-Meteo (ERA5),False
2015,2,44.8,Edirne,Open-Meteo (ERA5),False
2015,3,85.7,Edirne,Open-Meteo (ERA5),False
2015,4,43.4,Edirne,Open-Meteo (ERA5),False
2015,5,14.1,Edirne,Open-Meteo (ERA5),False
2015,6,60.1,Edirne,Open-Meteo (ERA5),False
2015,7,3.0,Edirne,Open-Meteo (ERA5),False
2015,8,20.7,Edirne,Open-Meteo (ERA5),False
2015,9,38.5,Edirne,Open-Meteo (ERA5),False
2015,10,88.5,Edirne,Open-Meteo (ERA5),False
2015,11,59.9,Edirne,Open-Meteo (ERA5),False
2015,12,0.0,Edirne,Open-Meteo (ERA5),False
2016,1,117.1,Edirne,Open-Meteo (ERA5),False
2016,2,78.3,Edirne,Open-Meteo (ERA5),False
2016,3,51.9,Edirne,Open-Meteo (ERA5),False
2016,4,30.0,Edirne,Open-Meteo (ERA5),False
2016,5,46.8,Edirne,Open-Meteo (ERA5),False
2016,6,25.2,Edirne,Open-Meteo (ERA5),False
2016,7,4.8,Edirne,Open-Meteo (ERA5),False
2016,8,13.9,Edirne,Open-Meteo (ERA5),False
2016,9,4.2,Edirne,Open-Meteo (ERA5),False
2016,10,44.2,Edirne,Open-Meteo (ERA5),False
2016,11,47.6,Edirne,Open-Meteo (ERA5),False
2016,12,15.4,Edirne,Open-Meteo (ERA5),False
2017,1,101.2,Edirne,Open-Meteo (ERA5),False
2017,2,44.7,Edirne,Open-Meteo (ERA5),False
2017,3,73.0,Edirne,Open-Meteo (ERA5),False
2017,4,54.7,Edirne,Open-Meteo (ERA5),False
2017,5,47.0,Edirne,Open-Meteo (ERA5),False
2017,6,57.4,Edirne,Open-Meteo (ERA5),False
2017,7,41.8,Edirne,Open-Meteo (ERA5),False
2017,8,9.5,Edirne,Open-Meteo (ERA5),False
2017,9,41.0,Edirne,Open-Meteo (ERA5),False
2017,10,129.0,Edirne,Open-Meteo (ERA5),False
2017,11,71.4,Edirne,Open-Meteo (ERA5),False
2017,12,114.8,Edirne,Open-Meteo (ERA5),False
2018,1,53.1,Edirne,Open-Meteo (ERA5),False
2018,2,108.3,Edirne,Open-Meteo (ERA5),False
2018,3,120.9,Edirne,Open-Meteo (ERA5),False
2018,4,7.9,Edirne,Open-Meteo (ERA5),False
2018,5,53.4,Edirne,Open-Meteo (ERA5),False
2018,6,83.7,Edirne,Open-Meteo (ERA5),False
2018,7,90.8,Edirne,Open-Meteo (ERA5),False
2018,8,4.5,Edirne,Open-Meteo (ERA5),False
2018,9,39.6,Edirne,Open-Meteo (ERA5),False
2018,10,50.2,Edirne,Open-Meteo (ERA5),False
2018,11,100.8,Edirne,Open-Meteo (ERA5),False
2018,12,41.3,Edirne,Open-Meteo (ERA5),False
2019,1,114.1,Edirne,Open-Meteo (ERA5),False
2019,2,23.8,Edirne,Open-Meteo (ERA5),False
2019,3,13.2,Edirne,Open-Meteo (ERA5),False
2019,4,71.7,Edirne,Open-Meteo (ERA5),False
2019,5,77.5,Edirne,Open-Meteo (ERA5),False
2019,6,77.4,Edirne,Open-Meteo (ERA5),False
2019,7,33.0,Edirne,Open-Meteo (ERA5),False
2019,8,13.8,Edirne,Open-Meteo (ERA5),False
2019,9,10.9,Edirne,Open-Meteo (ERA5),False
2019,10,32.3,Edirne,Open-Meteo (ERA5),False
2019,11,42.6,Edirne,Open-Meteo (ERA5),False
2019,12,33.1,Edirne,Open-Meteo (ERA5),False
2020,1,9.2,Edirne,Open-Meteo (ERA5),False
2020,2,38.9,Edirne,Open-Meteo (ERA5),False
2020,3,37.1,Edirne,Open-Meteo (ERA5),False
2020,4,75.0,Edirne,Open-Meteo (ERA5),False
2020,5,64.6,Edirne,Open-Meteo (ERA5),False
2020,6,74.9,Edirne,Open-Meteo (ERA5),False
2020,7,2.1,Edirne,Open-Meteo (ERA5),False
2020,8,12.2,Edirne,Open-Meteo (ERA5),False
2020,9,16.9,Edirne,Open-Meteo (ERA5),False
2020,10,47.2,Edirne,Open-Meteo (ERA5),False
2020,11,17.0,Edirne,Open-Meteo (ERA5),False
2020,12,107.6,Edirne,Open-Meteo (ERA5),False
2021,1,165.9,Edirne,Open-Meteo (ERA5),False
2021,2,75.3,Edirne,Open-Meteo (ERA5),False
2021,3,46.7,Edirne,Open-Meteo (ERA5),False
2021,4,75.2,Edirne,Open-Meteo (ERA5),False
2021,5,26.1,Edirne,Open-Meteo (ERA5),False
2021,6,51.0,Edirne,Open-Meteo (ERA5),False
2021,7,4.5,Edirne,Open-Meteo (ERA5),False
2021,8,7.5,Edirne,Open-Meteo (ERA5),False
2021,9,7.6,Edirne,Open-Meteo (ERA5),False
2021,10,70.8,Edirne,Open-Meteo (ERA5),False
2021,11,60.6,Edirne,Open-Meteo (ERA5),False
2021,12,185.7,Edirne,Open-Meteo (ERA5),False
2022,1,23.1,Edirne,Open-Meteo (ERA5),False
2022,2,91.8,Edirne,Open-Meteo (ERA5),False
2022,3,15.9,Edirne,Open-Meteo (ERA5),False
2022,4,66.2,Edirne,Open-Meteo (ERA5),False
2022,5,41.9,Edirne,Open-Meteo (ERA5),False
2022,6,63.6,Edirne,Open-Meteo (ERA5),False
2022,7,15.2,Edirne,Open-Meteo (ERA5),False
2022,8,35.8,Edirne,Open-Meteo (ERA5),False
2022,9,14.2,Edirne,Open-Meteo (ERA5),False
2022,10,7.2,Edirne,Open-Meteo (ERA5),False
2022,11,43.5,Edirne,Open-Meteo (ERA5),False
2022,12,50.1,Edirne,Open-Meteo (ERA5),False
2023,1,58.5,Edirne,Open-Meteo (ERA5),False
2023,2,10.6,Edirne,Open-Meteo (ERA5),False
2023,3,67.4,Edirne,Open-Meteo (ERA5),False
2023,4,192.8,Edirne,Open-Meteo (ERA5),False
2023,5,121.9,Edirne,Open-Meteo (ERA5),False
2023,6,21.3,Edirne,Open-Meteo (ERA5),False
2023,7,37.7,Edirne,Open-Meteo (ERA5),False
2023,8,3.8,Edirne,Open-Meteo (ERA5),False
2023,9,29.5,Edirne,Open-Meteo (ERA5),False
2023,10,17.6,Edirne,Open-Meteo (ERA5),False
2023,11,141.4,Edirne,Open-Meteo (ERA5),False
2023,12,59.2,Edirne,Open-Meteo (ERA5),False
2024,1,31.9,Edirne,Open-Meteo (ERA5),False
2024,2,30.2,Edirne,Open-Meteo (ERA5),False
2024,3,55.0,Edirne,Open-Meteo (ERA5),False
2024,4,58.7,Edirne,Open-Meteo (ERA5),False
2024,5,69.3,Edirne,Open-Meteo (ERA5),False
2024,6,21.2,Edirne,Open-Meteo (ERA5),False
2024,7,26.3,Edirne,Open-Meteo (ERA5),False
2024,8,16.8,Edirne,Open-Meteo (ERA5),False
2024,9,63.7,Edirne,Open-Meteo (ERA5),False
2024,10,2.9,Edirne,Open-Meteo (ERA5),False
2024,11,35.1,Edirne,Open-Meteo (ERA5),False
2024,12,120.8,Edirne,Open-Meteo (ERA5),False
2004,1,80.2,Kırklareli,Open-Meteo (ERA5),False
2004,2,23.5,Kırklareli,Open-Meteo (ERA5),False
2004,3,35.2,Kırklareli,Open-Meteo (ERA5),False
2004,4,10.4,Kırklareli,Open-Meteo (ERA5),False
2004,5,38.5,Kırklareli,Open-Meteo (ERA5),False
2004,6,98.0,Kırklareli,Open-Meteo (ERA5),False
2004,7,28.4,Kırklareli,Open-Meteo (ERA5),False
2004,8,44.2,Kırklareli,Open-Meteo (ERA5),False
2004,9,5.5,Kırklareli,Open-Meteo (ERA5),False
2004,10,29.4,Kırklareli,Open-Meteo (ERA5),False
2004,11,29.0,Kırklareli,Open-Meteo (ERA5),False
2004,12,65.1,Kırklareli,Open-Meteo (ERA5),False
2005,1,78.1,Kırklareli,Open-Meteo (ERA5),False
2005,2,159.1,Kırklareli,Open-Meteo (ERA5),False
2005,3,49.3,Kırklareli,Open-Meteo (ERA5),False
2005,4,34.2,Kırklareli,Open-Meteo (ERA5),False
2005,5,88.3,Kırklareli,Open-Meteo (ERA5),False
2005,6,33.4,Kırklareli,Open-Meteo (ERA5),False
2005,7,32.9,Kırklareli,Open-Meteo (ERA5),False
2005,8,28.1,Kırklareli,Open-Meteo (ERA5),False
2005,9,27.3,Kırklareli,Open-Meteo (ERA5),False
2005,10,25.7,Kırklareli,Open-Meteo (ERA5),False
2005,11,129.5,Kırklareli,Open-Meteo (ERA5),False
2005,12,116.7,Kırklareli,Open-Meteo (ERA5),False
2006,1,54.5,Kırklareli,Open-Meteo (ERA5),False
2006,2,66.8,Kırklareli,Open-Meteo (ERA5),False
2006,3,109.4,Kırklareli,Open-Meteo (ERA5),False
2006,4,25.6,Kırklareli,Open-Meteo (ERA5),False
2006,5,29.9,Kırklareli,Open-Meteo (ERA5),False
2006,6,49.8,Kırklareli,Open-Meteo (ERA5),False
2006,7,50.6,Kırklareli,Open-Meteo (ERA5),False
2006,8,4.0,Kırklareli,Open-Meteo (ERA5),False
2006,9,47.0,Kırklareli,Open-Meteo (ERA5),False
2006,10,46.8,Kırklareli,Open-Meteo (ERA5),False
2006,11,27.7,Kırklareli,Open-Meteo (ERA5),False
2006,12,23.6,Kırklareli,Open-Meteo (ERA5),False
2007,1,72.2,Kırklareli,Open-Meteo (ERA5),False
2007,2,47.0,Kırklareli,Open-Meteo (ERA5),False
2007,3,77.0,Kırklareli,Open-Meteo (ERA5),False
2007,4,22.6,Kırklareli,Open-Meteo (ERA5),False
2007,5,63.3,Kırklareli,Open-Meteo (ERA5),False
2007,6,15.9,Kırklareli,Open-Meteo (ERA5),False
2007,7,0.2,Kırklareli,Open-Meteo (ERA5),False
2007,8,11.5,Kırklareli,Open-Meteo (ERA5),False
2007,9,35.0,Kırklareli,Open-Meteo (ERA5),False
2007,10,45.5,Kırklareli,Open-Meteo (ERA5),False
2007,11,130.2,Kırklareli,Open-Meteo (ERA5),False
2007,12,44.2,Kırklareli,Open-Meteo (ERA5),False
2008,1,45.7,Kırklareli,Open-Meteo (ERA5),False
2008,2,14.7,Kırklareli,Open-Meteo (ERA5),False
2008,3,59.4,Kırklareli,Open-Meteo (ERA5),False
2008,4,55.9,Kırklareli,Open-Meteo (ERA5),False
2008,5,48.2,Kırklareli,Open-Meteo (ERA5),False
2008,6,40.0,Kırklareli,Open-Meteo (ERA5),False
2008,7,10.2,Kırklareli,Open-Meteo (ERA5),False
2008,8,5.2,Kırklareli,Open-Meteo (ERA5),False
2008,9,59.8,Kırklareli,Open-Meteo (ERA5),False
2008,10,12.3,Kırklareli,Open-Meteo (ERA5),False
2008,11,40.0,Kırklareli,Open-Meteo (ERA5),False
2008,12,30.0,Kırklareli,Open-Meteo (ERA5),False
2009,1,78.2,Kırklareli,Open-Meteo (ERA5),False
2009,2,79.3,Kırklareli,Open-Meteo (ERA5),False
2009,3,67.9,Kırklareli,Open-Meteo (ERA5),False
2009,4,35.2,Kırklareli,Open-Meteo (ERA5),False
2009,5,54.0,Kırklareli,Open-Meteo (ERA5),False
2009,6,21.2,Kırklareli,Open-Meteo (ERA5),False
2009,7,24.1,Kırklareli,Open-Meteo (ERA5),False
2009,8,3.7,Kırklareli,Open-Meteo (ERA5),False
2009,9,58.1,Kırklareli,Open-Meteo (ERA5),False
2009,10,109.9,Kırklareli,Open-Meteo (ERA5),False
2009,11,32.0,Kırklareli,Open-Meteo (ERA5),False
2009,12,117.6,Kırklareli,Open-Meteo (ERA5),False
2010,1,85.5,Kırklareli,Open-Meteo (ERA5),False
2010,2,138.0,Kırklareli,Open-Meteo (ERA5),False
2010,3,75.1,Kırklareli,Open-Meteo (ERA5),False
2010,4,31.2,Kırklareli,Open-Meteo (ERA5),False
2010,5,14.5,Kırklareli,Open-Meteo (ERA5),False
2010,6,88.5,Kırklareli,Open-Meteo (ERA5),False
2010,7,66.5,Kırklareli,Open-Meteo (ERA5),False
2010,8,2.1,Kırklareli,Open-Meteo (ERA5),False
2010,9,14.4,Kırklareli,Open-Meteo (ERA5),False
2010,10,124.4,Kırklareli,Open-Meteo (ERA5),False
2010,11,93.4,Kırklareli,Open-Meteo (ERA5),False
2010,12,83.5,Kırklareli,Open-Meteo (ERA5),False
2011,1,48.9,Kırklareli,Open-Meteo (ERA5),False
2011,2,25.9,Kırklareli,Open-Meteo (ERA5),False
2011,3,37.2,Kırklareli,Open-Meteo (ERA5),False
2011,4,71.5,Kırklareli,Open-Meteo (ERA5),False
2011,5,46.5,Kırklareli,Open-Meteo (ERA5),False
2011,6,63.3,Kırklareli,Open-Meteo (ERA5),False
2011,7,17.8,Kırklareli,Open-Meteo (ERA5),False
2011,8,19.2,Kırklareli,Open-Meteo (ERA5),False
2011,9,11.0,Kırklareli,Open-Meteo (ERA5),False
2011,10,155.6,Kırklareli,Open-Meteo (ERA5),False
2011,11,4.6,Kırklareli,Open-Meteo (ERA5),False
2011,12,100.8,Kırklareli,Open-Meteo (ERA5),False
2012,1,69.6,Kırklareli,Open-Meteo (ERA5),False
2012,2,46.6,Kırklareli,Open-Meteo (ERA5),False
2012,3,19.4,Kırklareli,Open-Meteo (ERA5),False
2012,4,65.1,Kırklareli,Open-Meteo (ERA5),False
2012,5,74.3,Kırklareli,Open-Meteo (ERA5),False
2012,6,13.6,Kırklareli,Open-Meteo (ERA5),False
2012,7,7.6,Kırklareli,Open-Meteo (ERA5),False
2012,8,14.7,Kırklareli,Open-Meteo (ERA5),False
2012,9,3.4,Kırklareli,Open-Meteo (ERA5),False
2012,10,57.2,Kırklareli,Open-Meteo (ERA5),False
2012,11,45.6,Kırklareli,Open-Meteo (ERA5),False
2012,12,147.8,Kırklareli,Open-Meteo (ERA5),False
2013,1,99.6,Kırklareli,Open-Meteo (ERA5),False
2013,2,106.8,Kırklareli,Open-Meteo (ERA5),False
2013,3,66.7,Kırklareli,Open-Meteo (ERA5),False
2013,4,47.4,Kırklareli,Open-Meteo (ERA5),False
2013,5,20.4,Kırklareli,Open-Meteo (ERA5),False
2013,6,62.5,Kırklareli,Open-Meteo (ERA5),False
2013,7,14.7,Kırklareli,Open-Meteo (ERA5),False
2013,8,2.8,Kırklareli,Open-Meteo (ERA5),False
2013,9,9.8,Kırklareli,Open-Meteo (ERA5),False
2013,10,61.8,Kırklareli,Open-Meteo (ERA5),False
2013,11,69.8,Kırklareli,Open-Meteo (ERA5),False
2013,12,8.2,Kırklareli,Open-Meteo (ERA5),False
2014,1,79.5,Kırklareli,Open-Meteo (ERA5),False
2014,2,4.2,Kırklareli,Open-Meteo (ERA5),False
2014,3,100.9,Kırklareli,Open-Meteo (ERA5),False
2014,4,61.5,Kırklareli,Open-Meteo (ERA5),False
2014,5,96.0,Kırklareli,Open-Meteo (ERA5),False
2014,6,94.8,Kırklareli,Open-Meteo (ERA5),False
2014,7,35.8,Kırklareli,Open-Meteo (ERA5),False
2014,8,12.3,Kırklareli,Open-Meteo (ERA5),False
2014,9,68.4,Kırklareli,Open-Meteo (ERA5),False
2014,10,128.2,Kırklareli,Open-Meteo (ERA5),False
2014,11,58.1,Kırklareli,Open-Meteo (ERA5),False
2014,12,110.8,Kırklareli,Open-Meteo (ERA5),False
2015,1,81.4,Kırklareli,Open-Meteo (ERA5),False
2015,2,54.7,Kırklareli,Open-Meteo (ERA5),False
2015,3,88.2,Kırklareli,Open-Meteo (ERA5),False
2015,4,78.1,Kırklareli,Open-Meteo (ERA5),False
2015,5,14.4,Kırklareli,Open-Meteo (ERA5),False
2015,6,55.5,Kırklareli,Open-Meteo (ERA5),False
2015,7,1.8,Kırklareli,Open-Meteo (ERA5),False
2015,8,14.5,Kırklareli,Open-Meteo (ERA5),False
2015,9,49.0,Kırklareli,Open-Meteo (ERA5),False
2015,10,85.0,Kırklareli,Open-Meteo (ERA5),False
2015,11,64.0,Kırklareli,Open-Meteo (ERA5),False
2015,12,0.2,Kırklareli,Open-Meteo (ERA5),False
2016,1,140.6,Kırklareli,Open-Meteo (ERA5),False
2016,2,109.9,Kırklareli,Open-Meteo (ERA5),False
2016,3,53.0,Kırklareli,Open-Meteo (ERA5),False
2016,4,37.2,Kırklareli,Open-Meteo (ERA5),False
2016,5,55.3,Kırklareli,Open-Meteo (ERA5),False
2016,6,56.7,Kırklareli,Open-Meteo (ERA5),False
2016,7,3.0,Kırklareli,Open-Meteo (ERA5),False
2016,8,10.6,Kırklareli,Open-Meteo (ERA5),False
2016,9,6.0,Kırklareli,Open-Meteo (ERA5),False
2016,10,41.1,Kırklareli,Open-Meteo (ERA5),False
2016,11,50.8,Kırklareli,Open-Meteo (ERA5),False
2016,12,22.2,Kırklareli,Open-Meteo (ERA5),False
2017,1,122.1,Kırklareli,Open-Meteo (ERA5),False
2017,2,66.6,Kırklareli,Open-Meteo (ERA5),False
2017,3,76.7,Kırklareli,Open-Meteo (ERA5),False
2017,4,69.5,Kırklareli,Open-Meteo (ERA5),False
2017,5,34.9,Kırklareli,Open-Meteo (ERA5),False
